Formula,Material Class,H2 wt %,HtoM,Delta H,Pressure,Temperature,meanatomic_weight,varienceatomic_weight,minatomic_weight,maxatomic_weight,meanX_pauling,varienceX_pauling,minX_pauling,maxX_pauling,meanZ,varienceZ,minZ,maxZ,meanX_mulliken,varienceX_mulliken,minX_mulliken,maxX_mulliken,meandensity,variencedensity,mindensity,maxdensity,meanatomic_radius,varienceatomic_radius,minatomic_radius,maxatomic_radius,meancovalent_radius,variencecovalent_radius,mincovalent_radius,maxcovalent_radius,meancovalent_sphere_volume,meanatomic_volume,varienceatomic_volume,minatomic_volume,maxatomic_volume,meannvalence,variencenvalence,minnvalence,maxnvalence,Packing Fraction,LLD_atomic,LLD_covalent
CeNi3,MIC,1,0.7984752525,,,,79.04905,1243.057461,58.6934,140.116,1.7125,0.11701875,1.12,1.91,35.5,168.75,28,58,4.072028875,0.318651251,3.0943,4.3979385,8.3675,0.85066875,6.77,8.9,147.5,468.75,135,185,123.25,526.6875,110,163,8716607.475,10.2,38.88,6.6,21,8.5,6.75,4,10,0.5554475387,0.1467839667,0.186204245
CeNi3,MIC,1.8,1.448964257,,,,79.04905,1243.057461,58.6934,140.116,1.7125,0.11701875,1.12,1.91,35.5,168.75,28,58,4.072028875,0.318651251,3.0943,4.3979385,8.3675,0.85066875,6.77,8.9,147.5,468.75,135,185,123.25,526.6875,110,163,8716607.475,10.2,38.88,6.6,21,8.5,6.75,4,10,0.5554475387,0.1467839667,0.186204245
CeNiIn,MIC,0.4,0.4198492637,,,,104.5424667,1157.733258,58.6934,140.116,1.603333333,0.1196222222,1.12,1.91,45,158,28,58,3.511805367,0.3930515483,3.0431776,4.3979385,7.66,0.8174,6.77,8.9,158.3333333,422.2222222,135,185,138.3333333,474.8888889,110,163,11903194.37,14.43333333,35.36222222,6.6,21,5.666666667,9.555555556,3,10,0.525044415,0.1297771369,0.1575321362
CePtAl,MIC,0.3,0.3632713526,24,1.2,22,120.7271795,4897.702774,26.9815385,195.084,1.643333333,0.1949555556,1.12,2.2,49.66666667,738.8888889,13,78,3.949004733,1.273276185,3.0943,5.543415,10.32333333,65.21975556,2.7,21.5,148.3333333,688.8888889,125,185,137.3333333,330.8888889,123,163,11438175.82,13.36666667,29.26888889,9.1,21,5.666666667,9.555555556,3,10,0.5888004801,0.1769439972,0.132454016
Er2Co7,MIC,1.3,1.09328545,29.6,8,50,83.00559533,2028.181771,58.933194,167.259,1.737777778,0.07079506173,1.24,1.88,36.11111111,290.5432099,27,68,4.001014734,0.2563202955,3.05385,4.27163323,8.906666667,0.007622222222,8.86,9.07,143.8888889,276.5432099,135,175,123,504,111,165,8637130.417,9.3,23.66,6.7,18.4,10.11111111,4.320987654,9,14,0.5579224008,0.1155724289,0.1825198725
Er2Fe14C,MIC,0.2,0.1330141459,,,,66.37405882,1462.525882,12.011,167.259,1.802941176,0.07071487889,1.24,2.55,29.76470588,216.8858131,6,68,4.043716594,0.4047632607,3.05385,6.2612075,7.677647059,2.023523875,2.2,9.07,140,432.3529412,70,175,119.3529412,370.1107266,75,165,7702118.031,8.323529412,13.71591696,5.3,18.4,8.470588235,4.955017301,4,14,0.5363353579,0.1485221314,0.1611880014
Er2Fe17,MIC,0.3,0.2033283535,,,,67.57278947,1169.09889,55.845,167.259,1.767894737,0.03278504155,1.24,1.83,30.42105263,166.1385042,26,68,3.924325068,0.08914433468,3.05385,4.0267339,7.996315789,0.1356232687,7.87,9.07,143.6842105,115.3739612,140,175,121.1578947,226.132964,116,165,7830718.857,8.289473684,12.02620499,7.1,18.4,8.631578947,3.390581717,8,14,0.5578484268,0.07475579352,0.1241166998
Er3Al2,MIC,0.3,0.3344473884,,,,111.1480154,4722.663889,26.9815385,167.259,1.388,0.032856,1.24,1.61,46,726,13,68,3.11602968,0.005799468907,3.05385,3.2092992,6.522,9.738456,2.7,9.07,155,600,125,175,149.4,365.04,126,165,14641603.68,15.04,16.9344,10,18.4,9.6,29.04,3,14,0.5172067929,0.1580315963,0.1278850067
Er3Ni,MIC,1.4,1.989499391,,,,140.1176,2209.966782,58.6934,167.259,1.4075,0.08416875,1.24,1.91,58,300,28,68,3.389872125,0.3387326055,3.05385,4.3979385,9.0275,0.00541875,8.9,9.07,165,300,135,175,151.25,567.1875,110,165,15506246.84,15.45,26.1075,6.6,18.4,13,3,10,14,0.6014201734,0.1049727762,0.1574591643
Er3Ni,MIC,1.4,1.989499391,,,,140.1176,2209.966782,58.6934,167.259,1.4075,0.08416875,1.24,1.91,58,300,28,68,3.389872125,0.3387326055,3.05385,4.3979385,9.0275,0.00541875,8.9,9.07,165,300,135,175,151.25,567.1875,110,165,15506246.84,15.45,26.1075,6.6,18.4,13,3,10,14,0.6014201734,0.1049727762,0.1574591643
Er6Fe23,MIC,0.8,0.6362594549,19,2,0,78.89617241,2036.866774,55.845,167.259,1.707931034,0.05711985731,1.24,1.83,34.68965517,289.4554102,26,68,3.825447576,0.1553120398,3.05385,4.0267339,8.118275862,0.2362901308,7.87,9.07,147.2413793,201.0107015,140,175,126.137931,393.980975,116,165,9078604.494,9.437931034,20.95269917,7.1,18.4,9.24137931,5.90725327,8,14,0.5623717008,0.09628967315,0.1573591214
Er6Fe23,MIC,0.6,0.4762344411,,0.01,0,78.89617241,2036.866774,55.845,167.259,1.707931034,0.05711985731,1.24,1.83,34.68965517,289.4554102,26,68,3.825447576,0.1553120398,3.05385,4.0267339,8.118275862,0.2362901308,7.87,9.07,147.2413793,201.0107015,140,175,126.137931,393.980975,116,165,9078604.494,9.437931034,20.95269917,7.1,18.4,9.24137931,5.90725327,8,14,0.5623717008,0.09628967315,0.1573591214
Er6Mn23,MIC,0.5,0.3928485552,32.3,,,78.17686248,2070.163624,54.938044,167.259,1.485862069,0.01576908442,1.24,1.55,33.89655172,303.4030916,25,68,3.57980369,0.07216363922,3.05385,3.717009,7.666206897,0.5140787158,7.3,9.07,147.2413793,201.0107015,140,175,128.5172414,347.21522,119,165,9491424.068,9.667931034,19.89105089,7.39,18.4,8.448275862,8.040428062,7,14,0.5603123154,0.09628967315,0.1449899774
ErCo3,MIC,1.2,1.044712294,38,10,100,86.0146455,2200.215046,58.933194,167.259,1.72,0.0768,1.24,1.88,37.25,315.1875,27,68,3.967187423,0.2780617491,3.05385,4.27163323,8.9125,0.00826875,8.86,9.07,145,300,135,175,124.5,546.75,111,165,9000681.802,9.625,25.666875,6.7,18.4,10.25,4.6875,9,14,0.5614344256,0.1194517798,0.1878127382
ErCo3,MIC,1.2,1.044712294,,,,86.0146455,2200.215046,58.933194,167.259,1.72,0.0768,1.24,1.88,37.25,315.1875,27,68,3.967187423,0.2780617491,3.05385,4.27163323,8.9125,0.00826875,8.86,9.07,145,300,135,175,124.5,546.75,111,165,9000681.802,9.625,25.666875,6.7,18.4,10.25,4.6875,9,14,0.5614344256,0.1194517798,0.1878127382
ErCo3,MIC,1.2,1.044712294,,1,120,86.0146455,2200.215046,58.933194,167.259,1.72,0.0768,1.24,1.88,37.25,315.1875,27,68,3.967187423,0.2780617491,3.05385,4.27163323,8.9125,0.00826875,8.86,9.07,145,300,135,175,124.5,546.75,111,165,9000681.802,9.625,25.666875,6.7,18.4,10.25,4.6875,9,14,0.5614344256,0.1194517798,0.1878127382
ErCo3,MIC,1.3,1.13291833,39.8,0.2,50,86.0146455,2200.215046,58.933194,167.259,1.72,0.0768,1.24,1.88,37.25,315.1875,27,68,3.967187423,0.2780617491,3.05385,4.27163323,8.9125,0.00826875,8.86,9.07,145,300,135,175,124.5,546.75,111,165,9000681.802,9.625,25.666875,6.7,18.4,10.25,4.6875,9,14,0.5614344256,0.1194517798,0.1878127382
ErFe3,MIC,0.8,0.6749879032,,,,83.6985,2327.452387,55.845,167.259,1.6825,0.06526875,1.24,1.83,36.5,330.75,26,68,3.783512925,0.177469328,3.05385,4.0267339,8.17,0.27,7.87,9.07,148.75,229.6875,140,175,128.25,450.1875,116,165,9607841.706,9.925,23.941875,7.1,18.4,9.5,6.75,8,14,0.5645815896,0.1018853416,0.1654395508
ErFe3,MIC,0.8,0.6749879032,42.9,1.15,150,83.6985,2327.452387,55.845,167.259,1.6825,0.06526875,1.24,1.83,36.5,330.75,26,68,3.783512925,0.177469328,3.05385,4.0267339,8.17,0.27,7.87,9.07,148.75,229.6875,140,175,128.25,450.1875,116,165,9607841.706,9.925,23.941875,7.1,18.4,9.5,6.75,8,14,0.5645815896,0.1018853416,0.1654395508
ErNi3,MIC,1,0.8670181818,,1.3,25,85.8348,2209.966782,58.6934,167.259,1.7425,0.08416875,1.24,1.91,38,300,28,68,4.061916375,0.3387326055,3.05385,4.3979385,8.9425,0.00541875,8.9,9.07,145,300,135,175,123.75,567.1875,110,165,8885602.122,9.55,26.1075,6.6,18.4,11,3,10,14,0.5572869882,0.1194517798,0.1924500897
ErNi3,MIC,1.5,1.307128934,23.8,1.2,-40,85.8348,2209.966782,58.6934,167.259,1.7425,0.08416875,1.24,1.91,38,300,28,68,4.061916375,0.3387326055,3.05385,4.3979385,8.9425,0.00541875,8.9,9.07,145,300,135,175,123.75,567.1875,110,165,8885602.122,9.55,26.1075,6.6,18.4,11,3,10,14,0.5572869882,0.1194517798,0.1924500897
ErNiAl,MIC,0.3,0.2536950236,,,,84.31131283,3607.76643,26.9815385,167.259,1.586666667,0.07508888889,1.24,1.91,36.33333333,538.8888889,13,68,3.5536959,0.3604001928,3.05385,4.3979385,6.89,8.782866667,2.7,9.07,145,466.6666667,125,175,133.6666667,533.5555556,110,165,10923668.12,11.66666667,24.59555556,6.6,18.4,9,20.66666667,3,14,0.5374008615,0.1489825448,0.1728091385
Gd2Co7,MIC,0.9,0.7336350737,40,6,100,80.78137311,1670.700257,58.933194,157.25,1.728888889,0.07992098765,1.2,1.88,35.22222222,236.617284,27,64,4.005692068,0.2475364562,3.074898,4.27163323,8.646666667,0.1592888889,7.9,8.86,145,350,135,180,123.8888889,581.4320988,111,169,8948668.431,9.633333333,30.11555556,6.7,19.9,9.222222222,0.1728395062,9,10,0.5766235746,0.1290226685,0.194633299
Gd2Fe17,MIC,0.3,0.2001581059,,,,66.51921053,968.4795481,55.845,157.25,1.763684211,0.03738116343,1.2,1.83,30,136,26,64,3.926540647,0.08532884692,3.074898,4.0267339,7.873157895,0.00008476454294,7.87,7.9,144.2105263,150.6925208,140,180,121.5789474,264.5595568,116,169,7978289.495,8.447368421,15.43091413,7.1,19.9,8.210526316,0.3767313019,8,10,0.5684707939,0.08512338533,0.1337837448
Gd2Se4,MIC,0.8,0.8472903226,,,,105.064,1361.689298,78.971,157.25,2.1,0.405,1.2,2.55,44,200,34,64,4.94932,1.756728917,3.074898,5.886531,5.839333333,2.123173556,4.809,7.9,136.6666667,938.8888889,115,180,133.6666667,624.2222222,116,169,11098340.67,17.63333333,2.568888889,16.5,19.9,7.333333333,3.555555556,6,10,0.3713332844,0.2242045892,0.186916007
Gd3Fe28Ta,MIC,0.3,0.2084087776,,,,69.26118375,1273.120159,55.845,180.94788,1.760625,0.03579960938,1.2,1.83,31.03125,179.0927734,26,73,3.934657131,0.07671707003,3.074898,4.0267339,8.139375,2.201299609,7.87,16.4,143.90625,135.5224609,140,180,121.90625,256.5849609,116,169,8023843.753,8.41875,14.07214844,7.1,19.9,8.09375,0.6474609375,5,10,0.5676492945,0.08089580172,0.1313982638
Gd3Ni,MIC,1.6,2.156273984,,,,132.61085,1821.263138,58.6934,157.25,1.3775,0.09451875,1.2,1.91,55,243,28,64,3.405658125,0.3282067809,3.074898,4.3979385,8.15,0.1875,7.9,8.9,168.75,379.6875,135,180,154.25,652.6875,110,169,16557687.64,16.575,33.166875,6.6,19.9,10,0,10,10,0.6125968037,0.1154700538,0.165625604
Gd3Ni6Al2,MIC,1,0.8061280781,33.6,5.6,300,79.80667973,2386.183467,26.9815385,157.25,1.661818182,0.09225123967,1.2,1.91,35.09090909,344.0826446,13,64,3.820993036,0.4014098652,3.074898,4.3979385,7.5,5.301818182,2.7,8.9,145.4545455,461.1570248,125,180,129,634.9090909,110,169,10078678.19,10.84545455,32.32066116,6.6,19.9,8.727272727,7.289256198,3,10,0.5701932746,0.1476376476,0.1953287013
Gd5Fe2B6,MIC,0.7,0.5220853668,,,,74.06153846,4559.217532,10.81,157.25,1.684615385,0.1518710059,1.2,2.04,30.92307692,734.6863905,5,64,3.781629523,0.3200971566,3.074898,4.288871,5.329230769,7.659099408,2.34,7.9,130,1911.538462,85,180,122.0769231,1486.994083,85,169,9969509.827,10.86923077,51.69289941,4.6,19.9,6.461538462,10.71005917,3,10,0.431859119,0.3363164948,0.3158792118
GdCo3,MIC,1.4,1.185774378,,,,83.5123955,1812.411439,58.933194,157.25,1.71,0.0867,1.2,1.88,36.25,256.6875,27,64,3.972449423,0.268532852,3.074898,4.27163323,8.62,0.1728,7.9,8.86,146.25,379.6875,135,180,125.5,630.75,111,169,9351162.067,10,32.67,6.7,19.9,9.25,0.1875,9,10,0.581056548,0.1332346775,0.200117424
GdCo3,MIC,1.3,1.09996063,42.6,0.02,20,83.5123955,1812.411439,58.933194,157.25,1.71,0.0867,1.2,1.88,36.25,256.6875,27,64,3.972449423,0.268532852,3.074898,4.27163323,8.62,0.1728,7.9,8.86,146.25,379.6875,135,180,125.5,630.75,111,169,9351162.067,10,32.67,6.7,19.9,9.25,0.1875,9,10,0.581056548,0.1332346775,0.200117424
GdCo3,MIC,1.4,1.185774378,45,3,150,83.5123955,1812.411439,58.933194,157.25,1.71,0.0867,1.2,1.88,36.25,256.6875,27,64,3.972449423,0.268532852,3.074898,4.27163323,8.62,0.1728,7.9,8.86,146.25,379.6875,135,180,125.5,630.75,111,169,9351162.067,10,32.67,6.7,19.9,9.25,0.1875,9,10,0.581056548,0.1332346775,0.200117424
GdCo3,MIC,1.4,1.185774378,,,,83.5123955,1812.411439,58.933194,157.25,1.71,0.0867,1.2,1.88,36.25,256.6875,27,64,3.972449423,0.268532852,3.074898,4.27163323,8.62,0.1728,7.9,8.86,146.25,379.6875,135,180,125.5,630.75,111,169,9351162.067,10,32.67,6.7,19.9,9.25,0.1875,9,10,0.581056548,0.1332346775,0.200117424
GdFe11Ti,MIC,0.1,0.06309478709,,,,63.03169231,744.2454928,47.867,157.25,1.759230769,0.03199171598,1.2,1.83,28.61538462,105.4674556,22,64,3.909425454,0.0812017977,3.074898,4.0267339,7.613538462,0.8047964024,4.506,7.9,143.0769231,113.6094675,140,180,121.6153846,215.3136095,116,169,7898164.026,8.353846154,11.97325444,7.1,19.9,7.846153846,1.514792899,4,10,0.5743150783,0.07449680893,0.1206555276
GdFe3,MIC,1,0.8201641414,50.4,0.18,150,81.19625,1928.05763,55.845,157.25,1.6725,0.07441875,1.2,1.83,35.5,270.75,26,64,3.788774925,0.1698734213,3.074898,4.0267339,7.8775,0.00016875,7.87,7.9,150,300,140,180,129.25,526.6875,116,169,9958321.972,10.3,30.72,7.1,19.9,8.5,0.75,8,10,0.5816143253,0.1154700538,0.1775603342
GdFe3,MIC,1.9,1.572608308,,,,81.19625,1928.05763,55.845,157.25,1.6725,0.07441875,1.2,1.83,35.5,270.75,26,64,3.788774925,0.1698734213,3.074898,4.0267339,7.8775,0.00016875,7.87,7.9,150,300,140,180,129.25,526.6875,116,169,9958321.972,10.3,30.72,7.1,19.9,8.5,0.75,8,10,0.5816143253,0.1154700538,0.1775603342
GdNiAl,MIC,0.6,0.4887825724,,,,80.9749795,3076.546403,26.9815385,157.25,1.573333333,0.08468888889,1.2,1.91,35,458,13,64,3.5607119,0.3534848036,3.074898,4.3979385,6.5,7.386666667,2.7,8.9,146.6666667,572.2222222,125,180,135,620.6666667,110,169,11390975.14,12.16666667,31.82888889,6.6,19.9,7.666666667,10.88888889,3,10,0.5504525718,0.1630988647,0.1845420932
Ho2Co7,MIC,1.1,0.9174613187,36.7,5,50,82.48811311,1941.91975,58.933194,164.93033,1.735555556,0.07302469136,1.23,1.88,35.88888889,276.5432099,27,67,3.991436957,0.2747848306,3.01075,4.27163323,8.846666667,0.0006222222222,8.8,8.86,143.8888889,276.5432099,135,175,123.2222222,522.8395062,111,166,8713618.657,9.366666667,24.88888889,6.7,18.7,9.888888889,2.765432099,9,13,0.5625787649,0.1155724289,0.1855646134
Ho2Fe17,MIC,0.3,0.2025907713,,,23,67.32766632,1120.738819,55.845,164.93033,1.766842105,0.03390581717,1.23,1.83,30.31578947,158.3213296,26,67,3.919788226,0.09721770552,3.01075,4.0267339,7.967894737,0.08145872576,7.87,8.8,143.6842105,115.3739612,140,175,121.2631579,235.4570637,116,166,7866950.128,8.321052632,12.673241,7.1,18.7,8.526315789,2.354570637,8,13,0.5604707016,0.07475579352,0.1265397547
Ho2Fe17,MIC,0.3,0.2025907713,,,,67.32766632,1120.738819,55.845,164.93033,1.766842105,0.03390581717,1.23,1.83,30.31578947,158.3213296,26,67,3.919788226,0.09721770552,3.01075,4.0267339,7.967894737,0.08145872576,7.87,8.8,143.6842105,115.3739612,140,175,121.2631579,235.4570637,116,166,7866950.128,8.321052632,12.673241,7.1,18.7,8.526315789,2.354570637,8,13,0.5604707016,0.07475579352,0.1265397547
Ho2Fe17,MIC,0.3,0.2025907713,,,,67.32766632,1120.738819,55.845,164.93033,1.766842105,0.03390581717,1.23,1.83,30.31578947,158.3213296,26,67,3.919788226,0.09721770552,3.01075,4.0267339,7.967894737,0.08145872576,7.87,8.8,143.6842105,115.3739612,140,175,121.2631579,235.4570637,116,166,7866950.128,8.321052632,12.673241,7.1,18.7,8.526315789,2.354570637,8,13,0.5604707016,0.07475579352,0.1265397547
Ho3Al2,MIC,0.3,0.3302431697,,,,109.7508134,4567.168578,26.9815385,164.93033,1.382,0.034656,1.23,1.61,45.4,699.84,13,67,3.09016968,0.009461228357,3.01075,3.2092992,6.36,8.9304,2.7,8.8,155,600,125,175,150,384,126,166,14848121.93,15.22,18.1656,10,18.7,9,24,3,13,0.5179852396,0.1580315963,0.1306394529
Ho3Ni,MIC,0.9,1.256649725,,,,138.3710975,2116.178493,58.6934,164.93033,1.4,0.0867,1.23,1.91,57.25,285.1875,28,67,3.357547125,0.3608047377,3.01075,4.3979385,8.825,0.001875,8.8,8.9,165,300,135,175,152,588,110,166,15764394.65,15.675,27.451875,6.6,18.7,12.25,1.6875,10,13,0.6052615954,0.1049727762,0.1595309954
Ho6Fe23,MIC,0.7,0.5527700406,,,,78.41437862,1952.611263,55.845,164.93033,1.705862069,0.0590725327,1.23,1.83,34.48275862,275.8359096,26,67,3.816530334,0.1693778993,3.01075,4.0267339,8.062413793,0.1419217598,7.87,8.8,147.2413793,201.0107015,140,175,126.3448276,410.2259215,116,166,9149817.683,9.5,22.08,7.1,18.7,9.034482759,4.102259215,8,13,0.5663414005,0.09628967315,0.160307589
Ho6Fe23,MIC,0.8,0.6323740211,24.3,0.3,0,78.41437862,1952.611263,55.845,164.93033,1.705862069,0.0590725327,1.23,1.83,34.48275862,275.8359096,26,67,3.816530334,0.1693778993,3.01075,4.0267339,8.062413793,0.1419217598,7.87,8.8,147.2413793,201.0107015,140,175,126.3448276,410.2259215,116,166,9149817.683,9.5,22.08,7.1,18.7,9.034482759,4.102259215,8,13,0.5663414005,0.09628967315,0.160307589
Ho6Mn23,MIC,0.5,0.3904274809,34.6,,,77.69506869,1985.214995,54.938044,164.93033,1.483793103,0.01680285375,1.23,1.55,33.68965517,289.4554102,25,67,3.570886448,0.08184856714,3.01075,3.717009,7.610344828,0.3692033294,7.3,8.8,147.2413793,201.0107015,140,175,128.7241379,362.4756243,119,166,9562637.257,9.73,20.9898,7.39,18.7,8.24137931,5.90725327,7,13,0.5638778737,0.09628967315,0.1479038269
HoCo3,MIC,1.2,1.037641433,36,6,100,85.432478,2106.636158,58.933194,164.93033,1.7175,0.07921875,1.23,1.88,37,300,27,67,3.956412423,0.2980924724,3.01075,4.27163323,8.845,0.000675,8.8,8.86,145,300,135,175,124.75,567.1875,111,166,9086731.072,9.7,27,6.7,18.7,10,3,9,13,0.5663422998,0.1194517798,0.1909074036
HoCo3,MIC,1.2,1.037641433,,,,85.432478,2106.636158,58.933194,164.93033,1.7175,0.07921875,1.23,1.88,37,300,27,67,3.956412423,0.2980924724,3.01075,4.27163323,8.845,0.000675,8.8,8.86,145,300,135,175,124.75,567.1875,111,166,9086731.072,9.7,27,6.7,18.7,10,3,9,13,0.5663422998,0.1194517798,0.1909074036
HoCo3,MIC,1.3,1.12525047,,,,85.432478,2106.636158,58.933194,164.93033,1.7175,0.07921875,1.23,1.88,37,300,27,67,3.956412423,0.2980924724,3.01075,4.27163323,8.845,0.000675,8.8,8.86,145,300,135,175,124.75,567.1875,111,166,9086731.072,9.7,27,6.7,18.7,10,3,9,13,0.5663422998,0.1194517798,0.1909074036
HoFe10.5Mo1.5,MIC,0.1,0.06893261184,,,,68.86367923,931.4544341,55.845,164.93033,1.821923077,0.04019245562,1.23,2.16,31,133.8461538,26,67,3.93629065,0.07253099539,3.01075,4.0267339,8.210384615,0.5770806213,7.87,10.2,143.2692308,86.42751479,140,175,122.3846154,207.3905325,116,166,8025017.027,8.257692308,9.620902367,7.1,18.7,8.153846154,2.360946746,6,13,0.5759910478,0.06488929914,0.1176705101
HoFe10Mo2,MIC,0.2,0.1410945476,,,,70.40617923,950.7744649,55.845,164.93033,1.834615385,0.04442485207,1.23,2.16,31.61538462,137.1597633,26,67,3.932193769,0.07220953576,3.01075,4.0267339,8.3,0.7168461538,7.87,10.2,143.4615385,86.09467456,140,175,123.2307692,214.4852071,116,166,8196946.887,8.346153846,9.611715976,7.1,18.7,8.076923077,2.532544379,6,13,0.5817225883,0.06467741599,0.1188446163
HoFe11Mo,MIC,0.1,0.0673885678,,,,67.32117923,907.3757907,55.845,164.93033,1.809230769,0.03563786982,1.23,2.16,30.38461538,129.7751479,26,67,3.940387531,0.07281888615,3.01075,4.0267339,8.120769231,0.4212532544,7.87,10.2,143.0769231,86.68639053,140,175,121.5384615,198.8639053,116,166,7853087.166,8.169230769,9.61443787,7.1,18.7,8.230769231,2.177514793,6,13,0.570272414,0.06507375504,0.116028385
HoFe11Ti,MIC,0.2,0.1274999738,,,,63.62248692,859.7612899,47.867,164.93033,1.761538462,0.02947455621,1.23,1.83,28.84615385,122.4378698,22,67,3.904490992,0.08972987188,3.01075,4.0267339,7.682769231,0.9019751006,4.506,8.8,142.6923077,86.98224852,140,175,121.3846154,194.0828402,116,166,7816800.643,8.261538462,9.943905325,7.1,18.7,8.076923077,3.147928994,4,13,0.5682411421,0.06536040783,0.1147704073
HoFe3,MIC,1,0.8395589141,44.6,0.63,150,83.1163325,2231.176729,55.845,164.93033,1.68,0.0675,1.23,1.83,36.25,315.1875,26,67,3.772737925,0.1935418659,3.01075,4.0267339,8.1025,0.16216875,7.87,8.8,148.75,229.6875,140,175,128.5,468.75,116,166,9693890.976,10,25.23,7.1,18.7,9.25,4.6875,8,13,0.5688886776,0.1018853416,0.1684874326
La.5Ca.5Ni3,MIC,1.6,1.079560711,43.5,0.6,20,66.39298375,788.2800714,40.078,138.90547,1.695,0.1393,1,1.91,30.625,106.234375,20,57,4.0599917,0.3427529561,3.02345,4.3979385,7.63625,6.119448438,1.54,8.9,148.125,530.859375,135,195,126.375,809.484375,110,180,9853192.239,11.5,75.4525,6.6,29.9,8.125,10.609375,2,10,0.6822309205,0.1555469079,0.2251350258
La.5Ca1.5MgNi9,MIC,1.9,1.100933687,35.4,0.7,20,56.84294458,406.5216328,24.305,138.90547,1.7125,0.12184375,1,1.91,26.875,63.109375,12,57,4.126630658,0.2534530963,3.02345,4.3979385,7.26875,8.697460938,1.54,8.9,144.375,333.984375,135,195,122.9583333,571.4565972,110,180,8754898.079,10.79166667,65.38826389,6.6,29.9,8.041666667,11.53993056,2,10,0.6739547689,0.1265817447,0.1944167405
La1.6Ca.4Mg17,MIC,3.9,1.391485466,,,,34.28762905,1011.544137,24.305,138.90547,1.285789474,0.005150692521,1,1.31,15.95789474,156.2087535,12,57,3.739897818,0.05890159991,3.02345,3.8231175,2.107157895,1.503771922,1.54,6.15,154.4210526,169.9279778,150,195,143.1263158,146.0893075,139,180,12563462.14,15.05052632,10.30292078,14,29.9,2.084210526,0.07711911357,2,3,0.4647992846,0.08441622675,0.08444806891
La1.8Ca.2Mg17,MIC,3.3,1.205606309,,,,35.32791821,1125.318401,24.305,138.90547,1.286842105,0.004653185596,1,1.31,16.34736842,173.6161773,12,57,3.739419896,0.0595644851,3.02345,3.8231175,2.155684211,1.670079269,1.54,6.15,154.5789474,180.3490305,150,195,143.2210526,152.2142936,139,180,12600137.82,14.97263158,8.559882548,14,29.9,2.094736842,0.08576177285,2,3,0.4628485219,0.08687734903,0.0861431715
La1.8Ca.2Mg17,MIC,4,1.471996592,,,400,35.32791821,1125.318401,24.305,138.90547,1.286842105,0.004653185596,1,1.31,16.34736842,173.6161773,12,57,3.739419896,0.0595644851,3.02345,3.8231175,2.155684211,1.670079269,1.54,6.15,154.5789474,180.3490305,150,195,143.2210526,152.2142936,139,180,12600137.82,14.97263158,8.559882548,14,29.9,2.094736842,0.08576177285,2,3,0.4628485219,0.08687734903,0.0861431715
La1.9Ca.1Mg17,MIC,3.8,1.416035744,,,400,35.84806279,1181.393882,24.305,138.90547,1.287368421,0.004403601108,1,1.31,16.54210526,182.2061219,12,57,3.739180935,0.05989575638,3.02345,3.8231175,2.179947368,1.751466839,1.54,6.15,154.6578947,185.5408587,150,195,143.2684211,155.2700554,139,180,12618475.66,14.93368421,7.683812742,14,29.9,2.1,0.09,2,3,0.4619380134,0.08807399314,0.08697478811
La15Ni8Si9,MIC,1.1,0.9752539418,,,,87.68419531,2438.955973,28.085,138.90547,1.5275,0.16126875,1.1,1.91,37.65625,356.1005859,14,57,3.858458639,0.6335921872,3.02345,4.77060205,5.7630125,5.84583772,2.3296,8.9,156.09375,1418.334961,110,195,144.5,1116.75,110,180,14683812.44,15.6,46.0125,6.6,22.5,5.03125,8.405273438,3,10,0.5809831817,0.2412703142,0.2312651185
La2.4Er3.8Co11Ga3,MIC,1,0.9132870597,,0.04,30,90.41541891,1993.505183,58.933194,167.259,1.656534653,0.1001295755,1.1,1.88,38.87128713,284.6071954,27,68,3.737268724,0.3444608632,3.02345,4.27163323,8.139405941,1.654057073,5.91,9.07,148.9108911,538.9128517,130,195,131.2871287,727.7492403,111,180,10747914.76,11.53564356,35.89120478,6.7,22.5,8.336633663,13.88667778,3,14,0.5824664496,0.1558952231,0.2054796087
La2.4Er3.8Co2Ni9Ga3,MIC,1,0.9122078788,,0.08,30,90.30858,2000.246441,58.6934,167.259,1.66990099,0.1063257328,1.1,1.91,39.31683168,274.2758553,27,68,3.79354335,0.4085441361,3.02345,4.3979385,8.157227723,1.680136869,5.91,9.07,148.9108911,538.9128517,130,195,130.8415842,746.0739143,110,180,10679550.6,11.49108911,36.32457406,6.6,22.5,8.782178218,14.7248309,3,14,0.580714997,0.1558952231,0.2087589646
La2.4Er3.8Co4Ni7Ga3,MIC,1,0.9124476968,,0.05,30,90.33232198,1998.750357,58.6934,167.259,1.666930693,0.1049796883,1.1,1.91,39.21782178,276.606019,27,68,3.781037877,0.3948507627,3.02345,4.3979385,8.153267327,1.674396255,5.91,9.07,148.9108911,538.9128517,130,195,130.9405941,742.0360749,110,180,10694742.63,11.5009901,36.22861288,6.6,22.5,8.683168317,14.57288501,3,14,0.5811059701,0.1558952231,0.2080358601
